label,pressure£¨bar£©,CH4,CO2,C2H6,C3H8,iC4,N2,H2S,nC4,Na(wt%),K(wt%),Ca(wt%),Mg(wt%),CL(wt%),NH4(wt%),temperature(K)
1,104.9,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,282.3
1,249.9,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,289.8
1,86.2,24,0,0,0,0,76,0,0,0,0,0,0,0,0,273.2
1,91.5,24,0,0,0,0,76,0,0,0,0,0,0,0,0,274.6
1,129.6,24,0,0,0,0,76,0,0,0,0,0,0,0,0,278.8
1,174.4,24,0,0,0,0,76,0,0,0,0,0,0,0,0,282.1
1,243.4,24,0,0,0,0,76,0,0,0,0,0,0,0,0,285.1
1,319.9,24,0,0,0,0,76,0,0,0,0,0,0,0,0,287.6
1,125.5,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,273.2
1,158.6,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,277.2
1,193.9,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,279.1
1,225.2,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,280.9
1,258.2,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,282.1
1,287.9,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,283.2
1,313.1,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,295.2
1,39,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,273.2
1,89.5,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,283.3
1,132.2,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,286.8
1,195.5,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,289.9
1,259.9,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,292.3
1,343.3,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,294.4
1,49.6,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,273.2
1,61.3,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,277.2
1,77.7,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,279.7
1,179,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,287.3
1,249.9,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,289.8
1,86.2,24,0,0,0,0,76,0,0,0,0,0,0,0,0,273.2
1,91.5,24,0,0,0,0,76,0,0,0,0,0,0,0,0,274.6
1,129.6,24,0,0,0,0,76,0,0,0,0,0,0,0,0,278.8
1,174.4,24,0,0,0,0,76,0,0,0,0,0,0,0,0,282.1
1,243.4,24,0,0,0,0,76,0,0,0,0,0,0,0,0,285.1
1,319.9,24,0,0,0,0,76,0,0,0,0,0,0,0,0,287.6
1,125.5,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,273.2
1,158.6,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,277.2
1,193.9,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,279.1
1,225.2,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,280.9
1,258.2,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,282.1
1,287.9,10.8,0,0,0,0,89.2,0,0,0,0,0,0,0,0,283.2
1,29.9,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,273.7
1,33.1,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,274.8
1,37.3,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,275.6
1,43.6,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,277.1
1,65.8,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,281.2
1,81.2,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,283.2
1,101,89.26,0,0,0,0,10.74,0,0,0,0,0,0,0,0,285.3
1,28.4,66,34,0,0,0,0,0,0,0,0,0,0,0,0,277
1,34.6,70,30,0,0,0,0,0,0,0,0,0,0,0,0,278.9
1,34.3,64,36,0,0,0,0,0,0,0,0,0,0,0,0,278.9
1,42.4,68,32,0,0,0,0,0,0,0,0,0,0,0,0,280.9
1,51.7,72,28,0,0,0,0,0,0,0,0,0,0,0,0,282.9
1,64.7,77,23,0,0,0,0,0,0,0,0,0,0,0,0,284.7
1,19.9,40,60,0,0,0,0,0,0,0,0,0,0,0,0,275.5
1,32,87,13,0,0,0,0,0,0,0,0,0,0,0,0,276.4
1,39.5,91.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,278.4
1,51,93,7,0,0,0,0,0,0,0,0,0,0,0,0,281
1,68.9,94.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,283.8
1,30,29,71,0,0,0,0,0,0,0,0,0,0,0,0,279.6
1,42.7,39,61,0,0,0,0,0,0,0,0,0,0,0,0,282.2
1,52.7,48,52,0,0,0,0,0,0,0,0,0,0,0,0,283.8
1,68.9,59,41,0,0,0,0,0,0,0,0,0,0,0,0,285.5
1,70,59,41,0,0,0,0,0,0,0,0,0,0,0,0,285.7
1,25.2,90,10,0,0,0,0,0,0,0,0,0,0,0,0,273.7
1,31,91,9,0,0,0,0,0,0,0,0,0,0,0,0,275.8
1,38.3,92,8,0,0,0,0,0,0,0,0,0,0,0,0,277.8
1,49.1,92,8,0,0,0,0,0,0,0,0,0,0,0,0,280.2
1,68,92,8,0,0,0,0,0,0,0,0,0,0,0,0,283.2
1,84,92,8,0,0,0,0,0,0,0,0,0,0,0,0,285.1
1,25.9,86,14,0,0,0,0,0,0,0,0,0,0,0,0,274.6
1,32.4,87,13,0,0,0,0,0,0,0,0,0,0,0,0,276.9
1,41.8,87,13,0,0,0,0,0,0,0,0,0,0,0,0,279.1
1,53.8,87,13,0,0,0,0,0,0,0,0,0,0,0,0,281.6
1,71.7,87,13,0,0,0,0,0,0,0,0,0,0,0,0,284
1,92.4,88,12,0,0,0,0,0,0,0,0,0,0,0,0,286.1
1,109.5,87,13,0,0,0,0,0,0,0,0,0,0,0,0,287.4
1,21.2,75,25,0,0,0,0,0,0,0,0,0,0,0,0,273.8
1,39.6,78,22,0,0,0,0,0,0,0,0,0,0,0,0,279.4
1,62.3,78,22,0,0,0,0,0,0,0,0,0,0,0,0,283.4
1,77.5,79,21,0,0,0,0,0,0,0,0,0,0,0,0,285.2
1,104.4,75,25,0,0,0,0,0,0,0,0,0,0,0,0,287.6
1,18.1,56,44,0,0,0,0,0,0,0,0,0,0,0,0,273.7
1,26.3,58,42,0,0,0,0,0,0,0,0,0,0,0,0,276.9
1,40.3,60,40,0,0,0,0,0,0,0,0,0,0,0,0,280.7
1,54.3,61,39,0,0,0,0,0,0,0,0,0,0,0,0,283.1
1,69.4,61,39,0,0,0,0,0,0,0,0,0,0,0,0,285.1
1,97.8,61,39,0,0,0,0,0,0,0,0,0,0,0,0,287.4
1,19.9,50,50,0,0,0,0,0,0,0,0,0,0,0,0,275.6
1,29.8,53,47,0,0,0,0,0,0,0,0,0,0,0,0,278.5
1,41.4,60,40,0,0,0,0,0,0,0,0,0,0,0,0,280.9
1,44.7,59,41,0,0,0,0,0,0,0,0,0,0,0,0,281.8
1,68.4,56,44,0,0,0,0,0,0,0,0,0,0,0,0,285.1
1,95.9,55,45,0,0,0,0,0,0,0,0,0,0,0,0,287.4
1,16.6,27,73,0,0,0,0,0,0,0,0,0,0,0,0,274.6
1,20.8,30,70,0,0,0,0,0,0,0,0,0,0,0,0,276.4
1,25.8,32,68,0,0,0,0,0,0,0,0,0,0,0,0,278.2
1,32.8,32,68,0,0,0,0,0,0,0,0,0,0,0,0,280.2
1,41.2,33,67,0,0,0,0,0,0,0,0,0,0,0,0,282
1,14.5,21,79,0,0,0,0,0,0,0,0,0,0,0,0,273.7
1,18.8,22,78,0,0,0,0,0,0,0,0,0,0,0,0,275.9
1,23.7,24,76,0,0,0,0,0,0,0,0,0,0,0,0,277.8
1,29.7,25,75,0,0,0,0,0,0,0,0,0,0,0,0,279.6
1,37.9,26,74,0,0,0,0,0,0,0,0,0,0,0,0,281.6
1,43.7,15,85,0,0,0,0,0,0,0,0,0,0,0,0,282.7
1,11,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,273.5
1,11.6,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,273.6
1,12,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,273.7
1,19.5,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,277.2
1,19.4,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,277.6
1,20.5,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,277.9
1,30,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,280.4
1,37.3,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,281.7
1,48,96.54,3.46,0,0,0,0,0,0,0,0,0,0,0,0,282.3
1,13.49,0,100,0,0,0,0,0,0,0,0,0,0,0,0,273.93
1,18.06,0,100,0,0,0,0,0,0,0,0,0,0,0,0,276.8
1,7.74,0,100,0,0,0,0,0,0,0,0,0,0,0,0,263.17
1,9.21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,268.11
1,10.29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,271.23
1,21.87,0,100,0,0,0,0,0,0,0,0,0,0,0,0,277.78
1,23.24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,268.4
1,25.27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,271.28
1,12.71,23,77,0,0,0,0,0,0,0,0,0,0,0,0,271.25
1,14.34,50,50,0,0,0,0,0,0,0,0,0,0,0,0,271.41
1,20.22,75,25,0,0,0,0,0,0,0,0,0,0,0,0,271.37
1,48.3,91.77,0,0,0,0,0,8.23,0,0,0,0,0,0,0,288.7
1,30.3,93.7,0,0,0,0,0,6.3,0,0,0,0,0,0,0,282.3
1,47.9,93.5,0,0,0,0,0,6.5,0,0,0,0,0,0,0,287.1
1,67.9,93,0,0,0,0,0,7,0,0,0,0,0,0,0,290.1
1,22.1,94.27,0,0,0,0,0,5.73,0,0,0,0,0,0,0,279.3
1,63.8,93.4,0,0,0,0,0,6.6,0,0,0,0,0,0,0,290.1
1,28.3,97,0,0,0,0,0,3,0,0,0,0,0,0,0,278.7
1,42.7,96.9,0,0,0,0,0,3.1,0,0,0,0,0,0,0,282.9
1,66.5,97.08,0,0,0,0,0,2.92,0,0,0,0,0,0,0,287.6
1,6.6,0,0,28,72,0,0,0,0,0,0,0,0,0,0,277.9
1,5.3,0,0,28,72,0,0,0,0,0,0,0,0,0,0,276.9
1,0.5,0,0,44.3,55.7,0,0,0,0,0,0,0,0,0,0,275.9
1,5.7,0,0,44.3,55.7,0,0,0,0,0,0,0,0,0,0,276.4
1,6.1,0,0,44.3,55.7,0,0,0,0,0,0,0,0,0,0,276.7
1,6.5,0,0,44.3,55.7,0,0,0,0,0,0,0,0,0,0,277
1,7.2,0,0,44.3,55.7,0,0,0,0,0,0,0,0,0,0,277.4
1,5,0,0,45.9,54.1,0,0,0,0,0,0,0,0,0,0,275.8
1,5.9,0,0,45.9,54.1,0,0,0,0,0,0,0,0,0,0,276.4
1,6.6,0,0,45.9,54.1,0,0,0,0,0,0,0,0,0,0,277
1,7.7,0,0,45.9,54.1,0,0,0,0,0,0,0,0,0,0,277.6
1,8.5,0,0,45.9,54.1,0,0,0,0,0,0,0,0,0,0,278
1,4.4,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,273.9
1,4.7,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,274.2
1,5.9,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,275.1
1,6.9,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,275.8
1,8.3,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,276.2
1,8.5,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,276.3
1,8.7,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,276.5
1,10.6,0,0,65.8,34.2,0,0,0,0,0,0,0,0,0,0,277.6
1,7.5,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,275.6
1,8.7,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,276.1
1,11.6,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,277.2
1,12.2,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,277.9
1,14.3,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,279.4
1,15.6,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,280.4
1,16.1,0,0,67.8,32.2,0,0,0,0,0,0,0,0,0,0,280.6
1,4.9,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,273.4
1,5.4,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,273.9
1,6.1,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,274.3
1,6,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,274.6
1,7.7,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,275.3
1,8.7,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,275.6
1,9.2,0,0,72.9,27.1,0,0,0,0,0,0,0,0,0,0,275.8
1,6.3,0,0,74,26,0,0,0,0,0,0,0,0,0,0,274.5
1,6.9,0,0,74,26,0,0,0,0,0,0,0,0,0,0,274.7
1,7.9,0,0,74,26,0,0,0,0,0,0,0,0,0,0,275.2
1,9.4,0,0,74,26,0,0,0,0,0,0,0,0,0,0,276.4
1,10.2,0,0,74,26,0,0,0,0,0,0,0,0,0,0,277.1
1,11.2,0,0,74,26,0,0,0,0,0,0,0,0,0,0,277.7
1,5.4,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,273.1
1,6.4,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,273.8
1,6.4,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,273.8
1,6.6,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,274.3
1,7.1,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,274.7
1,9.4,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,276.8
1,12.1,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,278.9
1,13,0,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,279.6
1,7.4,0,0,85,15,0,0,0,0,0,0,0,0,0,0,275.7
1,9,0,0,85,15,0,0,0,0,0,0,0,0,0,0,277.2
1,13.7,0,0,85,15,0,0,0,0,0,0,0,0,0,0,280.6
1,11.9,0,0,85.7,14.3,0,0,0,0,0,0,0,0,0,0,279.7
1,13,0,0,85.7,14.3,0,0,0,0,0,0,0,0,0,0,280.2
1,16.7,0,0,85.7,14.3,0,0,0,0,0,0,0,0,0,0,282.1
1,20.3,0,0,85.7,14.3,0,0,0,0,0,0,0,0,0,0,283.2
1,5.654,0,22,78,0,0,0,0,0,0,0,0,0,0,0,273.7
1,6.964,0,20.2,79.8,0,0,0,0,0,0,0,0,0,0,0,275.6
1,8.687,0,18.9,81.1,0,0,0,0,0,0,0,0,0,0,0,277.5
1,10.894,0,19.3,80.7,0,0,0,0,0,0,0,0,0,0,0,279.3
1,17.513,0,25.6,74.4,0,0,0,0,0,0,0,0,0,0,0,282.9
1,23.925,0,31.7,68.3,0,0,0,0,0,0,0,0,0,0,0,285.1
1,8.549,0,42.8,57.2,0,0,0,0,0,0,0,0,0,0,0,276.5
1,13.514,0,40.6,59.4,0,0,0,0,0,0,0,0,0,0,0,280.2
1,17.168,0,40,60,0,0,0,0,0,0,0,0,0,0,0,282
1,21.856,0,40.2,59.8,0,0,0,0,0,0,0,0,0,0,0,283.8
1,28.268,0,38.9,61.1,0,0,0,0,0,0,0,0,0,0,0,285.8
1,38.266,0,39.8,60.2,0,0,0,0,0,0,0,0,0,0,0,287.8
1,7.791,0,63.9,36.1,0,0,0,0,0,0,0,0,0,0,0,273.5
1,8.894,0,62.8,37.2,0,0,0,0,0,0,0,0,0,0,0,274.8
1,14.203,0,62.9,37.1,0,0,0,0,0,0,0,0,0,0,0,278.7
1,18.064,0,62.1,37.9,0,0,0,0,0,0,0,0,0,0,0,280.7
1,22.408,0,59.9,40.1,0,0,0,0,0,0,0,0,0,0,0,282.6
1,10.411,0,80.7,19.3,0,0,0,0,0,0,0,0,0,0,0,274.2
1,13.445,0,83.6,16.4,0,0,0,0,0,0,0,0,0,0,0,276
1,16.134,0,83.3,16.7,0,0,0,0,0,0,0,0,0,0,0,277.5
1,20.463,0,81.7,18.3,0,0,0,0,0,0,0,0,0,0,0,281
1,31.509,0,81.9,18.1,0,0,0,0,0,0,0,0,0,0,0,283
1,37.852,0,81.4,18.6,0,0,0,0,0,0,0,0,0,0,0,284.6
1,11.997,0,93.4,6.6,0,0,0,0,0,0,0,0,0,0,0,273.9
1,14.824,0,93.2,6.8,0,0,0,0,0,0,0,0,0,0,0,275.6
1,18.478,0,92.6,7.4,0,0,0,0,0,0,0,0,0,0,0,277.6
1,22.201,0,92.4,7.6,0,0,0,0,0,0,0,0,0,0,0,279.2
1,28.337,0,92.3,7.7,0,0,0,0,0,0,0,0,0,0,0,281.2
1,12.411,0,96.5,3.5,0,0,0,0,0,0,0,0,0,0,0,273.7
1,14.824,0,96.2,3.8,0,0,0,0,0,0,0,0,0,0,0,275.2
1,17.582,0,96.1,3.9,0,0,0,0,0,0,0,0,0,0,0,276.7
1,22.201,0,95.5,4.5,0,0,0,0,0,0,0,0,0,0,0,278.6
1,28.544,0,95.7,4.3,0,0,0,0,0,0,0,0,0,0,0,280.6
1,33.577,0,96.6,3.4,0,0,0,0,0,0,0,0,0,0,0,281.8
1,40.817,0,96.7,3.3,0,0,0,0,0,0,0,0,0,0,0,283.1
1,15.8,0,94.69,5.31,0,0,0,0,0,0,0,0,0,0,0,276
1,20.7,0,94.69,5.31,0,0,0,0,0,0,0,0,0,0,0,278.2
1,33.1,0,94.69,5.31,0,0,0,0,0,0,0,0,0,0,0,281.6
1,39,0,94.69,5.31,0,0,0,0,0,0,0,0,0,0,0,282.7
1,2.13,0,0,0,11.2,88.8,0,0,0,0,0,0,0,0,0,275.25
1,2.827,0,0,0,27.1,72.9,0,0,0,0,0,0,0,0,0,275.85
1,3.55,0,0,0,47.5,52.5,0,0,0,0,0,0,0,0,0,276.55
1,4.261,0,0,0,65.3,34.7,0,0,0,0,0,0,0,0,0,277.15
1,4.9,0,0,0,79.4,20.6,0,0,0,0,0,0,0,0,0,277.85
1,2.696,0,0,0,99.6,0,0,0,0.4,0,0,0,0,0,0,275.2
1,2.813,0,0,0,92.4,0,0,0,7.6,0,0,0,0,0,0,275.2
1,3.02,0,0,0,89.4,0,0,0,10.6,0,0,0,0,0,0,275.2
1,3.089,0,0,0,87.3,0,0,0,12.7,0,0,0,0,0,0,275.2
1,3.172,0,0,0,88,0,0,0,12,0,0,0,0,0,0,275.2
1,3.392,0,0,0,86.3,0,0,0,13.7,0,0,0,0,0,0,275.2
1,2.193,0,0,0,100,0,0,0,0,0,0,0,0,0,0,274.2
1,2.282,0,0,0,96.1,0,0,0,3.9,0,0,0,0,0,0,274.2
1,2.406,0,0,0,93.3,0,0,0,6.7,0,0,0,0,0,0,274.2
1,2.448,0,0,0,90.6,0,0,0,9.4,0,0,0,0,0,0,274.2
1,1.696,0,0,0,100,0,0,0,0,0,0,0,0,0,0,273.2
1,1.717,0,0,0,96.9,0,0,0,3.1,0,0,0,0,0,0,273.2
1,1.779,0,0,0,95.3,0,0,0,4.7,0,0,0,0,0,0,273.2
1,1.834,0,0,0,93.8,0,0,0,6.2,0,0,0,0,0,0,273.2
1,1.931,0,0,0,89.5,0,0,0,10.5,0,0,0,0,0,0,273.2
1,2.082,0,0,0,86.4,0,0,0,13.6,0,0,0,0,0,0,273.2
1,2.206,0,0,0,82.8,0,0,0,17.2,0,0,0,0,0,0,273.2
1,2.275,0,0,0,78.8,0,0,0,21.2,0,0,0,0,0,0,273.2
1,5.116,0,0,0,92.6,0,0,0,7.4,0,0,0,0,0,0,277.85
1,3.992,0,0,0,84.6,0,0,0,15.4,0,0,0,0,0,0,276.65
1,3.241,0,0,0,81.6,0,0,0,18.4,0,0,0,0,0,0,275.2
1,45.9,0,0,0,0.94,0,99.06,0,0,0,0,0,0,0,0,275.3
1,81.6,0,0,0,0.94,0,99.06,0,0,0,0,0,0,0,0,279.6
1,136.8,0,0,0,0.94,0,99.06,0,0,0,0,0,0,0,0,283
1,30.3,0,0,0,2.51,0,97.49,0,0,0,0,0,0,0,0,276.3
1,45.1,0,0,0,2.51,0,97.49,0,0,0,0,0,0,0,0,279.3
1,73.5,0,0,0,2.51,0,97.49,0,0,0,0,0,0,0,0,282.7
1,136.4,0,0,0,2.51,0,97.49,0,0,0,0,0,0,0,0,287.1
1,17.2,0,0,0,6.18,0,93.82,0,0,0,0,0,0,0,0,274.5
1,28.5,0,0,0,6.18,0,93.82,0,0,0,0,0,0,0,0,278.3
1,55,0,0,0,6.18,0,93.82,0,0,0,0,0,0,0,0,283
1,94.7,0,0,0,6.18,0,93.82,0,0,0,0,0,0,0,0,287
1,137.1,0,0,0,6.18,0,93.82,0,0,0,0,0,0,0,0,289.2
1,11,0,0,0,13,0,87,0,0,0,0,0,0,0,0,275.1
1,17.2,0,0,0,13,0,87,0,0,0,0,0,0,0,0,278.4
1,35.4,0,0,0,13,0,87,0,0,0,0,0,0,0,0,283.2
1,55.4,0,0,0,13,0,87,0,0,0,0,0,0,0,0,286.2
1,5.69,0,0,0,28.3,0,71.7,0,0,0,0,0,0,0,0,274.6
1,8.89,0,0,0,28.3,0,71.7,0,0,0,0,0,0,0,0,277
1,13.1,0,0,0,28.3,0,71.7,0,0,0,0,0,0,0,0,279.2
1,17.2,0,0,0,28.3,0,71.7,0,0,0,0,0,0,0,0,280.8
1,5.7,0,0,0,54.2,0,45.8,0,0,0,0,0,0,0,0,276.8
1,11.9,0,0,0,54.2,0,45.8,0,0,0,0,0,0,0,0,280.3
1,2.56,0,0,0,75,0,25,0,0,0,0,0,0,0,0,274.5
1,3.59,0,0,0,75,0,25,0,0,0,0,0,0,0,0,275.9
1,5.17,0,0,0,75,0,25,0,0,0,0,0,0,0,0,277.4
1,6.76,0,0,0,75,0,25,0,0,0,0,0,0,0,0,278.7
1,7.6,0,0,0,71.1,0,28.9,0,0,0,0,0,0,0,0,279
1,15.4,0,0,0,47.7,0,52.3,0,0,0,0,0,0,0,0,281.2
1,28.8,0,0,0,26.5,0,73.5,0,0,0,0,0,0,0,0,283.2
1,36.8,0,0,0,22.9,0,77.1,0,0,0,0,0,0,0,0,284.6
1,63.7,0,0,0,18.8,0,81.2,0,0,0,0,0,0,0,0,288
1,85.8,0,0,0,18.8,0,81.2,0,0,0,0,0,0,0,0,289.6
1,135.1,0,0,0,21.6,0,78.4,0,0,0,0,0,0,0,0,292.3
1,149.2,0,0,0,23,0,77,0,0,0,0,0,0,0,0,293
1,169.9,0,0,0,23.7,0,76.3,0,0,0,0,0,0,0,0,293.8
1,42.68,0,94.5,0,5.5,0,0,0,0,0,0,0,0,0,0,284.83
1,11.51,0,94,0,6,0,0,0,0,0,0,0,0,0,0,276.3
1,31.79,0,92,0,8,0,0,0,0,0,0,0,0,0,0,283.7
1,21.86,0,92,0,8,0,0,0,0,0,0,0,0,0,0,281.7
1,6.76,0,92,0,8,0,0,0,0,0,0,0,0,0,0,273.9
1,30.34,0,91,0,9,0,0,0,0,0,0,0,0,0,0,283.5
1,17.72,0,91,0,9,0,0,0,0,0,0,0,0,0,0,280.4
1,14.55,0,91,0,9,0,0,0,0,0,0,0,0,0,0,278.9
1,12.55,0,90,0,10,0,0,0,0,0,0,0,0,0,0,278.3
1,15.72,0,87,0,13,0,0,0,0,0,0,0,0,0,0,280.9
1,5.17,0,87,0,13,0,0,0,0,0,0,0,0,0,0,273.8
1,12.07,0,86,0,14,0,0,0,0,0,0,0,0,0,0,279.4
1,8.27,0,85,0,15,0,0,0,0,0,0,0,0,0,0,275.4
1,7.58,0,85,0,15,0,0,0,0,0,0,0,0,0,0,276.5
1,33.78,0,84,0,16,0,0,0,0,0,0,0,0,0,0,286.2
1,3.59,0,79,0,21,0,0,0,0,0,0,0,0,0,0,274
1,7.1,0,77,0,23,0,0,0,0,0,0,0,0,0,0,278.1
1,6.55,0,76,0,24,0,0,0,0,0,0,0,0,0,0,277.4
1,19.17,0,75,0,25,0,0,0,0,0,0,0,0,0,0,283.8
1,9.79,0,75,0,25,0,0,0,0,0,0,0,0,0,0,280.2
1,13.03,0,74,0,26,0,0,0,0,0,0,0,0,0,0,281.8
1,4.14,0,57.8,0,42.2,0,0,0,0,0,0,0,0,0,0,275.7
1,6.89,0,52.5,0,47.5,0,0,0,0,0,0,0,0,0,0,278.6
1,10.69,0,52,0,48,0,0,0,0,0,0,0,0,0,0,281.1
1,7.93,0,40,0,60,0,0,0,0,0,0,0,0,0,0,279.7
1,3.24,0,40,0,60,0,0,0,0,0,0,0,0,0,0,274.8
1,4.34,0,39,0,61,0,0,0,0,0,0,0,0,0,0,276.4
1,7.52,0,37,0,63,0,0,0,0,0,0,0,0,0,0,279.6
1,5.79,0,35,0,65,0,0,0,0,0,0,0,0,0,0,278.3
1,3.03,0,28,0,72,0,0,0,0,0,0,0,0,0,0,275.2
1,5.03,0,17,0,83,0,0,0,0,0,0,0,0,0,0,278.2
1,6.41,0,17,0,83,0,0,0,0,0,0,0,0,0,0,279.1
1,4.76,0,16,0,84,0,0,0,0,0,0,0,0,0,0,277.8
1,3.38,0,14,0,86,0,0,0,0,0,0,0,0,0,0,276
1,2.206,0,9.9,0,90.1,0,0,0,0,0,0,0,0,0,0,273.7
1,2.62,0,43.5,0,56.5,0,0,0,0,0,0,0,0,0,0,273.7
1,3.378,0,60.2,0,39.8,0,0,0,0,0,0,0,0,0,0,273.7
1,4.068,0,71,0,29,0,0,0,0,0,0,0,0,0,0,273.7
1,4.895,0,84.2,0,15.8,0,0,0,0,0,0,0,0,0,0,273.7
1,5.929,0,88.5,0,11.5,0,0,0,0,0,0,0,0,0,0,273.7
1,6.55,0,90.8,0,9.2,0,0,0,0,0,0,0,0,0,0,273.7
1,7.171,0,93.3,0,6.7,0,0,0,0,0,0,0,0,0,0,273.7
1,8.481,0,94.4,0,5.6,0,0,0,0,0,0,0,0,0,0,273.7
1,9.859,0,95.3,0,4.7,0,0,0,0,0,0,0,0,0,0,273.7
1,12.617,0,96.3,0,3.7,0,0,0,0,0,0,0,0,0,0,273.7
1,14.06,0,97.1,0,2.9,0,0,0,0,0,0,0,0,0,0,273.7
1,13.58,0,98.5,0,1.5,0,0,0,0,0,0,0,0,0,0,273.7
1,3.516,0,32.7,0,67.3,0,0,0,0,0,0,0,0,0,0,275.9
1,4.482,0,65,0,35,0,0,0,0,0,0,0,0,0,0,275.9
1,5.516,0,74.8,0,25.2,0,0,0,0,0,0,0,0,0,0,275.9
1,7.377,0,86,0,14,0,0,0,0,0,0,0,0,0,0,275.9
1,9.17,0,92.2,0,7.8,0,0,0,0,0,0,0,0,0,0,275.9
1,9.997,0,93.7,0,6.3,0,0,0,0,0,0,0,0,0,0,275.9
1,16.341,0,95.8,0,4.2,0,0,0,0,0,0,0,0,0,0,275.9
1,17.995,0,96.8,0,3.2,0,0,0,0,0,0,0,0,0,0,275.9
1,17.719,0,97.1,0,2.9,0,0,0,0,0,0,0,0,0,0,275.9
1,16.823,0,99,0,1,0,0,0,0,0,0,0,0,0,0,275.9
1,5.516,0,35.7,0,64.3,0,0,0,0,0,0,0,0,0,0,278.2
1,7.171,0,63.4,0,36.6,0,0,0,0,0,0,0,0,0,0,278.2
1,9.653,0,81.1,0,18.9,0,0,0,0,0,0,0,0,0,0,278.2
